Date,River/Stream,Location,Location Code / SL No.,Latitude,Longitude,Temp (°C),pH,EC (µS/cm),TDS (mg/L),DO (mg/L),ORP (mV),"Turbidity
(NTU)",Color (Pt-Co),"Suspended Solids
(mg/L)","Alkalinity
(Total) (mg/L as CaCO3)",Ferrous Iron (mg/L),"Ammonia-Nitrogen
(NH3-N) (mg/L)","Nitrate
(mg/L)","Phosphate
(mg/L)",Sulfide (ug/L),Sulfate (mg/L),Chloride (mg/L),"COD
(mg/L)","TOC
(mg/L)",TC (count/100 mL),E.coli (count/100mL),"Al 
(ppb)","Ti 
(ppb)","V 
(ppb)","Cr 
(ppb)","Mn 
(ppb)","Co 
(ppb)","Ni
(ppb)","Cu 
(ppb)","Zn
(ppb)","Ge
(ppb)","As
(ppb)","Rb
(ppb)","Sr
(ppb)","Zr
(ppb)","Nb
(ppb)","Mo 
(ppb)","Ba 
ppb)","Fe 
(ppb)","Ga 
(ppb)","Li
(ppb)","Ag
(ppb)","Cd
(ppb)","Sn
(ppb)","Sb
(ppb)","Cs
(ppb)","Hf
(ppb)","Ta
(ppb)","W
(ppb)","Hg
(ppb)","Tl 
(ppb)","Pb
(ppb)","Th
(ppb)","U
(ppb)","Se
(ppb)","Mg 
(ppb)","Ca
(ppb)",Project,Sampling Remarks
7/14/2018,Buriganga,d/s Kamrangirchar Launch Ghat,L-13,23.7167,90.3599,31.2,7.17,210.2,88.5,3.01,95,70.7,32,64,95,0.45,0.47,13.3,1,7,22,410,,1.47,30000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,Chandni Ghat,L-14,23.7102,90.3937,31.3,7.16,212.8,89,2.47,79,69.3,34,41,80,0.41,0.34,6.6,1.1,42,22,320,,1.24,86000,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,Sadar Ghat,L-15,23.7041,90.4097,31.2,7.08,208.6,88.9,2.28,91,68.7,31,43,90,0.41,0.55,7.5,1.3,3,23,430,,1.06,115000,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,Dholaikhal,L-16,23.6966,90.4184,31.3,7.05,188.1,79.2,2.06,95,62.5,20,28,55,0.38,0.53,5.8,1,16,21,350,,1.17,40000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,BCF Bridge,L-17,23.6872,90.4278,31.2,7.08,183.9,77.4,1.84,90,60.2,29,29,70,0.43,0.75,7.1,1.1,20,25,400,,1.25,58000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,d/s Pagla STP,L-18,23.6648,90.4524,31,7.1,181.7,76.7,1.93,88,51.5,27,41,70,0.42,0.45,7.1,1,32,23,420,,1.32,76000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Buriganga,Jazira ,L-19,23.6323,90.4634,31.1,7.12,188.8,77.7,1.35,90,41.6,25,23,75,0.6,0.44,8.0,1.3,46,23,470,,0.85,44000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/14/2018,Bangshi-Savar ,d/s of Turag branch outfall,L-32,23.7969,90.3265,30.3,7.03,184.2,77.3,4.21,86,82.9,63,47,85,0.41,0.02,6.6,1.1,36,19,380,,0.71,61000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points that has become regular points later
7/15/2018,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.1,7.03,150.4,63.1,4.99,49,81.5,52,50,50,0.44,0.08,1,1.8,21,18,350,,0.59,90000,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.2,7.14,155,65.6,4.68,59,80.8,51,66,20,0.26,0.01,1.1,1.4,12,20,330,,1.14,115000,64000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.1,7.13,157.3,66.4,4.34,56,81.9,49,55,20,0.41,0.1,15.7,1.4,15,21,340,,1.18,46000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,30.2,7.23,173.1,74.2,3.69,53,80.6,40,70,15,0.38,0.17,0.8,1.1,28,23,410,,1.41,74000,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.2,6.96,169.2,71.8,3.41,-92,85,42,59,20,0.36,0.25,1.8,1.1,20,20,430,,1.21,24000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Tongi Khal,u/s of Balu Confluence,L-25,23.8872,90.4599,30.3,7.05,175.3,74,2.31,-56,61.1,32,62,20,0.32,0.15,1.4,0.8,23,20,430,,1.69,55000,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Balu,u/s of Purbachal,L-26,23.8622,90.4750,30.4,6.99,176.5,74.2,1.78,-27,39,22,48,10,0.32,0.11,1,0.8,3,21,440,,1.81,85000,46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,30.5,7.08,179.9,75.8,1.55,2,20.3,17,30,10,0.32,0.24,2.7,0.9,33,21,490,,1.26,51000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Balu,Beraid,L-28,23.7777,90.4779,31.5,7.12,187.4,77.8,3.06,14,11.65,16,34,35,0.3,0.24,1.5,1.1,31,23,500,,1.81,52000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,31.2,7.08,232,96.5,0.33,28,13.3,18,45,55,0.34,1.56,0.9,1.6,58,26,560,,2.04,60000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,31.4,7.16,166.1,68.2,4.61,23,81,33,66,95,0.38,0.06,1.9,1.6,93,18,330,,1.35,39000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
7/15/2018,Pagar Canal,Steel bridge at Pagar Canal,L-55,23.9007,90.4326,30.4,6.92,379,161.8,1.41,-323,23.6,31,54,125,0.4,3.38,9.5,3.7,55,32,157,,1.16,55000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points that has become regular points later
7/15/2018,Bashundhara Canal,u/s (800m) of outfall in Balu,L-56,23.8098,90.4770,31,7.02,316,131.4,2.48,21,7.27,17,29,190,0.34,3.48,1.9,1.8,59,23,147,,2.06,104000,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points that has become regular points later
7/15/2018,Begunbari Canal,d/s of Dasherkandi WWTP,L-57,23.7604,90.4797,31.1,7.09,234,98.2,0.42,26,12.05,22,28,110,0.33,1.66,2.1,1.2,77,26,127,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points that has become regular points later
8/11/2018,Turag,u/s of Konabari,L-1,24.0195,90.3444,30.5,6.56,137,58.1,6.5,72,307,64,131,10,0.07,0.06,6.202,1.2,1,12,290,,1.57,20000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Konabari Powerplant,L-2,23.9948,90.3419,30.4,6.68,138.1,58.7,6.48,78,273,144,127,5,0.05,0.01,5.316,0.2,15,9,300,,1.14,46000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,d/s of Konabari,L-3,23.9868,90.3257,30.4,6.9,143,60.9,6.3,48,255,137,116,20,0.11,0.08,0.443,0.3,6,12,280,,1.24,45000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,30.2,6.9,146.4,62.2,6.18,68,267,63,85,35,0.07,0.21,BDL,0.4,BDL,15,330,,1.49,40000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,30.1,6.93,146.1,62.2,6.17,112,229,117,167,10,0.05,0.24,0.886,0.4,BDL,20,320,,1.71,28000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,30.3,7.05,149,63.7,6.04,142,213,87,138,5,0.09,0.28,1.329,0.5,BDL,19,250,,1.87,62000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,30.4,7.13,152,64.8,5.74,157,197,95,142,60,0.06,0.2,3.544,0.6,BDL,20,410,,1.22,41000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Birulia Bridge,L-8,23.8515,90.3393,30.4,7.13,153.9,65.2,5.41,159,177,220,109,25,3.69,0.09,1.772,0.3,3,66,420,,2.09,43000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,Botanical Garden,L-9,23.8175,90.3405,30.5,7.3,156.5,66.2,5.09,145,145,296,91,60,0.04,0.18,2.658,0.5,4,21,450,,0.89,27000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Turag,u/s of Aminbazar Bridge,L-10,23.7895,90.3392,30.5,7.1,158.2,66.9,4.89,172,152,71,91,20,0.07,0.19,1.772,0.4,BDL,17,350,,1.27,121000,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,Aminbazar Bridge,L-11,23.7829,90.3354,30.6,7.29,160.2,67.7,4.54,176,135,92,71,45,0.1,0.11,8.417,1,4,14,320,,2.14,86000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,d/s of Hazaribagh,L-12,23.7350,90.3544,30.8,7.31,167.2,70.9,4.26,179,128,121,88,84,4.37,0.08,8.86,0.4,BDL,15,490,,1.56,128000,48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,d/s Kamrangirchar Launch Ghat,L-13,23.7167,90.3599,30.5,7.22,171.3,72.6,3.89,185,127,89,73,70,5.14,0.19,3.987,0.5,BDL,20,340,,1.91,46000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,Chandni Ghat,L-14,23.7102,90.3937,30.7,7.18,168.9,71.3,3.95,177,112,211,74,80,0.01,0.03,3.101,0.4,BDL,16,290,,1.47,84000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,Sadar Ghat,L-15,23.7041,90.4097,30.5,7.23,171.6,72.3,3.6,171,112,84,49,73,0.03,0.22,3.544,0.7,BDL,17,410,,1.9,77000,46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,Dholaikhal,L-16,23.6966,90.4184,30.6,7.12,174.7,73.9,3.28,175,103,68,68,87,0.02,0.3,4.43,0.5,BDL,21,400,,3.1,68000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,BCF Bridge,L-17,23.6872,90.4278,30.6,7.25,179.3,75.9,3.02,180,107,61,61,89,0.03,0.34,4.873,0.7,BDL,19,410,,1.38,6000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,d/s Pagla STP,L-18,23.6648,90.4524,30.6,7.27,181.3,76.6,2.37,179,84,44,39,89,0.01,0.51,2.658,1.1,BDL,22,400,,1.35,35000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Buriganga,Jazira ,L-19,23.6323,90.4634,30.6,7.24,185.5,78.6,1.95,185,82.6,38,51,65,3.54,0.45,4.873,0.8,BDL,14,340,,2.14,52000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2018,Bangshi-Savar ,d/s of Turag branch outfall,L-32,23.7969,90.3265,30.7,7.33,158.5,66.6,5.47,176,188,75,153,86,1.54,0.01,0.886,0.6,BDL,24,270,,4.41,34000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points to regular sampling that has become regular points later
8/12/2018,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.5,7.56,151.5,64,5.04,88,137,89,81,45,0.11,0.06,0.443,0.7,BDL,16,330,,1.83,74000,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.3,7.43,154.8,65.4,4.89,107,126,59,94,60,0.11,0.04,0.443,0.8,BDL,17,290,,1.77,95000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.2,7.48,160,67.9,4.58,88,124,64,76,55,0.07,0.09,3.101,1.2,2,14,320,,3.23,74000,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,30.7,7.69,168.9,71.3,4.15,57,129,60,59,50,0.5,0.11,1.329,0.6,BDL,19,270,,8.77,98000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.8,7.73,177.6,75,3.78,45,128,47,58,75,0.02,0.11,3.101,0.5,BDL,22,310,,1.54,192000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Tongi Khal,u/s of Balu Confluence,L-25,23.8872,90.4599,30.6,7.81,172.9,73,2.73,4.5,84.8,37,28,40,0.1,0.13,2.215,0.4,2,18,340,,1.53,64000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Balu,u/s of Purbachal,L-26,23.8622,90.4750,31,7.71,176.5,74.4,2.08,2.9,53,21,26,40,0.08,0.08,3.544,0.5,2,21,300,,1.26,77000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,31.1,7.36,184.2,77.6,1.91,3.1,34.3,19,12,55,0.27,0.31,3.544,0.6,5,22,330,,0.47,54000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Balu,Beraid,L-28,23.7777,90.4779,31,7.56,187.3,78.6,2.34,2.8,18.4,15,15,40,0.06,0.26,3.987,0.6,1,24,380,,1.45,36000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,30.7,7.35,210.2,85.6,2.35,3.4,16.1,24,9,101,0.04,0.37,4.43,0.6,2,19,340,,1.58,40000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,30.5,7.38,223,93.9,0.35,3.5,12.2,34,16,96,0.07,1.3,3.101,0.8,8,21,310,,2.26,122000,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2018,Pagar Canal,Steel bridge at Pagar Canal,L-55,23.9007,90.4326,31.3,7.36,320,133.8,0.32,-388,55.2,57,12,133,3.04,2.59,2.658,1.9,4,22,360,,4.18,76000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points to regular sampling that has become regular points later
8/12/2018,Begunbari Canal,d/s of Dasherkandi WWTP,L-57,23.7604,90.4797,31.3,7.31,344,144.4,0.32,3.3,29.7,95,27,142,1.99,5.47,3.987,3.4,2,15,360,,1.45,248000,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points to regular sampling that has become regular points later
9/15/2018,Turag,u/s of Konabari,L-1,24.0195,90.3444,29.1,6.68,157.7,68.5,6.44,182.6,288,29,78,45,0.48,0.11,4.4,BDL,2,18,3,,0.67,59000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Konabari Powerplant,L-2,23.9948,90.3419,29.5,7.13,158.2,68.5,6.4,177.4,304,15,222,35,0.08,0.11,2.2,BDL,1,9,83,,2.26,39000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,d/s of Konabari,L-3,23.9868,90.3257,29.5,6.96,167.1,72.1,6.22,155.5,255,26,191,35,0.16,0.16,4.4,BDL,6,9,83,,4.32,49000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,29.8,7.18,166.4,72.9,6.17,164.9,257,17,547,40,0.07,0.16,4.4,0.8,5,10,103,,1.75,54000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,29.3,7.05,168.5,72.4,6.12,170.8,219,8,341,35,0.07,0.12,1.8,0.4,2,9,73,,1.21,62000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,29.9,7.26,170.4,72.8,6.09,171.9,175,44,103,55,0.08,0.19,4.0,0.1,1,10,93,,1.39,68000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,29.5,7.08,174.3,74.7,5.83,173.8,153,3,274,45,0.08,0.36,3.1,BDL,1,10,43,,0.95,81000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Birulia Bridge,L-8,23.8515,90.3393,29.9,6.98,174,74.9,5.64,163.1,134,14,218,50,0.04,0.16,3.5,BDL,1,9,123,,0.56,36000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,Botanical Garden,L-9,23.8175,90.3405,31.1,7.34,201.2,85,4.65,138.6,78.3,31,134,50,0.2,0.64,7.1,BDL,1,9,103,,0.32,58000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Turag,u/s of Aminbazar Bridge,L-10,23.7895,90.3392,30.4,7.45,185.5,79.1,5.18,169.7,102,12,44,45,0.31,0.34,5.8,0.2,3,9,113,,0.37,105000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,Aminbazar Bridge,L-11,23.7829,90.3354,29.8,7.31,185.8,79.1,5.02,170.5,97,21,208,50,0.1,0.31,4.9,0.9,8,4,123,,0.52,70000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,d/s of Hazaribagh,L-12,23.7350,90.3544,29.6,7.3,190.8,81.4,4.38,183.8,84.2,20,143,40,0.05,0.4,3.5,BDL,2,7,103,,1.14,98000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,d/s Kamrangirchar Launch Ghat,L-13,23.7167,90.3599,30.3,7.37,196.9,84.2,4.03,183.6,76.7,14,138,45,0.01,0.53,8.4,0.8,3,9,53,,1.33,41000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,Chandni Ghat,L-14,23.7102,90.3937,29.7,7.41,204.4,87.1,3.21,189.1,64.8,10,131,50,0.07,0.74,8.0,0.2,5,9,113,,0.84,59000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,Sadar Ghat,L-15,23.7041,90.4097,29.7,7.29,205.7,87.7,3.01,188.7,64.3,16,112,60,0.03,0.69,1.8,0.1,5,9,73,,0.79,53000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,Dholaikhal,L-16,23.6966,90.4184,29.5,7.44,207,88.1,2.99,191.3,61.2,11,132,55,0.06,0.7,0.9,0.6,2,8,103,,0.34,84000,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,BCF Bridge,L-17,23.6872,90.4278,29.8,7.18,209,89.1,2.6,190.6,59,13,114,45,0.04,0.98,0.4,0.4,6,9,93,,0.55,137000,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,d/s Pagla STP,L-18,23.6648,90.4524,29.9,7.3,205.5,87.2,2.57,194.6,59.6,9,129,60,0.06,0.77,1.3,0.1,4,8,53,,4.72,88000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Buriganga,Jazira ,L-19,23.6323,90.4634,29.9,7.42,206,87.3,2.57,199.9,57.8,18,120,45,0.02,0.71,5.8,BDL,4,9,73,,0.14,87000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/15/2018,Bangshi-Savar,d/s of Turag branch outfall,L-32,23.7969,90.3265,29.6,7.34,179.6,76.5,5.04,170,142,13,247,50,0.08,0.24,7.5,2.5,8,16,63,,1.1,99000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points to regular sampling that has become regular points later
9/16/2018,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,29.6,7.07,211.7,90.1,5.48,254.1,129,52,252,60,0.07,0.26,34.997,0.4,6,21,104,,1.13,40000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,29.2,7.75,216.3,91.5,5.13,236.6,108,49,241,50,0.09,0.14,1.772,0.1,7,15,124,,3.27,53000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.9,7.22,224,95,5.81,218.2,109,41,243,50,0.06,0.26,0.886,0.5,9,18,174,,0.47,132000,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,29.6,7.38,230,97.5,4.48,211.4,108,39,231,60,0.14,0.41,3.987,0.3,5,18,94,,1.43,104000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.7,7.37,546,212,3.95,230.8,89,49,155,50,0.08,0.36,2.658,0.2,5,20,184,,0.89,88000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Tongi Khal,u/s of Balu Confluence,L-25,23.8872,90.4599,39.6,7.47,828,305,3.01,240.4,75.2,18,114,65,0.05,0.47,4.873,0.5,3,20,64,,1.22,65000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Balu,u/s of Purbachal,L-26,23.8622,90.4750,30.8,7.29,665,244,1.54,253.6,22.7,11,36,50,0.02,0.4,3.544,0.5,13,21,94,,0.56,38000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,30.4,7.33,697,254,1.77,248,25.5,7,60,50,0.05,0.41,1.329,0.5,3,14,34,,1.49,67000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Balu,Beraid,L-28,23.7777,90.4779,30.5,7.52,636,241,2.02,248.8,18.9,7,37,65,0.02,0.78,6.645,0.3,7,20,104,,0.79,57000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,30.4,7.48,640,241,1.92,242.8,19.7,5,32,80,0.05,0.62,1.772,0.5,9,19,84,,1.15,44000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,30.5,7.62,717,257,0.3,246.6,13.81,15,30,65,0.08,2.8,5.759,1.6,12,19,104,,2.21,215000,139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/16/2018,Pagar Canal,Steel bridge at Pagar Canal,L-55,23.9007,90.4326,32.6,7.26,985,395,0.93,202.2,16.36,104,31,275,0.2,4.8,7.974,5.2,22,49,153,,6.77,107000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,Extra points to regular sampling that has become regular points later
10/13/2018,Turag,u/s of Konabari,L-1,24.0195,90.3444,27.3,6.55,191.7,85.7,5.13,172.8,46.7,4,102,123,0.19,0.31,0.6,0.9,1,16,173,,2.46,8000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/13/2018,Turag,Konabari Powerplant,L-2,23.9948,90.3419,27.3,6.65,280,123.3,5.11,202.4,56.4,23,119,100,0.28,0.41,0.7,1.1,24,18,93,,2.16,16000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/13/2018,Turag,d/s of Konabari,L-3,23.9868,90.3257,27.3,6.64,312,133,4.84,183.2,52.1,19,77,65,0.28,0.19,0.2,1.6,6,20,113,,2.86,97000,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/13/2018,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,27.4,6.78,311,135.4,4.72,182.2,54.3,23,91,45,0.23,0.19,0.4,1.3,26,22,23,,2.66,73000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
